"","agentNames","capabilities","spread"
"147","weka.NBTree(3)","0.525","0.112731243820573"
"148","weka.A1DE(4)","0.46624649859944","0.198123340386607"
"149","weka.Bagging_REPTree(8)","0.54124649859944","0.169383833986693"
"150","weka.A1DE(4)","0.46624649859944","0.198123340386607"
"151","weka.A1DE(4)","0.46624649859944","0.198123340386607"
"152","weka.LibSVM(2)","0.725","0.229582955232599"
"153","weka.LibSVM(2)","0.725","0.229582955232599"
"154","weka.LADTree(4)","0.54124649859944","0.169383833986693"
"155","weka.FilteredClassifier_Discretize_J48(4)","0.482913165266107","0.19174687378987"
"156","weka.RandomForest(5)","0.54124649859944","0.169383833986693"
"157","weka.LibSVM(2)","0.725","0.229582955232599"
"158","weka.LibSVM(2)","0.725","0.229582955232599"
"159","weka.RandomForest(5)","0.54124649859944","0.169383833986693"
"160","weka.NBTree(3)","0.525","0.112731243820573"
"161","weka.Bagging_REPTree(8)","0.54124649859944","0.169383833986693"
"162","weka.A1DE(4)","0.46624649859944","0.198123340386607"
"163","weka.LibSVM(2)","0.725","0.229582955232599"
"164","weka.LibSVM(2)","0.725","0.229582955232599"
"165","weka.LADTree(4)","0.54124649859944","0.169383833986693"
"166","weka.FilteredClassifier_Discretize_J48(4)","0.482913165266107","0.19174687378987"
"167","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"168","classif.ctree(2)","0.493627450980392","0.252829935041652"
"169","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"170","classif.cforest(2)","0.551960784313726","0.233660000130552"
"171","classif.boosting(2)","0.49124649859944","0.174113563733488"
"172","classif.boosting(2)","0.49124649859944","0.174113563733488"
"173","classif.cforest(2)","0.551960784313726","0.233660000130552"
"174","classif.boosting(2)","0.49124649859944","0.174113563733488"
"175","classif.ctree(2)","0.493627450980392","0.252829935041652"
"176","classif.ctree(2)","0.493627450980392","0.252829935041652"
"177","classif.ctree(2)","0.493627450980392","0.252829935041652"
"178","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"179","classif.boosting(2)","0.49124649859944","0.174113563733488"
"180","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"181","classif.cforest(2)","0.551960784313726","0.233660000130552"
"182","classif.boosting(2)","0.49124649859944","0.174113563733488"
"183","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"184","classif.cforest(2)","0.551960784313726","0.233660000130552"
"185","classif.cforest(2)","0.551960784313726","0.233660000130552"
"186","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"187","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"188","classif.boosting(2)","0.49124649859944","0.174113563733488"
"189","classif.boosting(2)","0.49124649859944","0.174113563733488"
"190","classif.cforest(2)","0.551960784313726","0.233660000130552"
"191","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"192","classif.boosting(2)","0.49124649859944","0.174113563733488"
"193","classif.boosting(2)","0.49124649859944","0.174113563733488"
"194","classif.ctree(2)","0.493627450980392","0.252829935041652"
"195","classif.cforest(2)","0.551960784313726","0.233660000130552"
"196","classif.boosting(2)","0.49124649859944","0.174113563733488"
"197","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"198","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"199","classif.cforest(2)","0.551960784313726","0.233660000130552"
"200","classif.ctree(2)","0.493627450980392","0.252829935041652"
"201","classif.cforest(2)","0.551960784313726","0.233660000130552"
"202","classif.ctree(2)","0.493627450980392","0.252829935041652"
"203","classif.cforest(2)","0.551960784313726","0.233660000130552"
"204","classif.ctree(2)","0.493627450980392","0.252829935041652"
"205","classif.ctree(2)","0.493627450980392","0.252829935041652"
"206","classif.ctree(2)","0.493627450980392","0.252829935041652"
"207","classif.boosting(2)","0.49124649859944","0.174113563733488"
"208","classif.ctree(2)","0.493627450980392","0.252829935041652"
"209","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"210","classif.boosting(2)","0.49124649859944","0.174113563733488"
"211","classif.boosting(2)","0.49124649859944","0.174113563733488"
"212","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"213","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"214","classif.cforest(2)","0.551960784313726","0.233660000130552"
"215","classif.ctree(2)","0.493627450980392","0.252829935041652"
"216","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"217","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"218","classif.cforest(2)","0.551960784313726","0.233660000130552"
"219","classif.ctree(2)","0.493627450980392","0.252829935041652"
"220","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"221","classif.boosting(2)","0.49124649859944","0.174113563733488"
"222","classif.cforest(2)","0.551960784313726","0.233660000130552"
"223","classif.ctree(2)","0.493627450980392","0.252829935041652"
"224","classif.boosting(2)","0.49124649859944","0.174113563733488"
"225","classif.cforest(2)","0.551960784313726","0.233660000130552"
"226","classif.cforest(2)","0.551960784313726","0.233660000130552"
"227","classif.boosting(2)","0.49124649859944","0.174113563733488"
"228","classif.boosting(2)","0.49124649859944","0.174113563733488"
"229","classif.ctree(2)","0.493627450980392","0.252829935041652"
"230","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"231","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"232","classif.ctree(2)","0.493627450980392","0.252829935041652"
"233","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"234","classif.boosting(2)","0.49124649859944","0.174113563733488"
"235","classif.cforest(2)","0.551960784313726","0.233660000130552"
"236","classif.cforest(2)","0.551960784313726","0.233660000130552"
"237","classif.boosting(2)","0.49124649859944","0.174113563733488"
"238","classif.ctree(2)","0.493627450980392","0.252829935041652"
"239","classif.cforest(2)","0.551960784313726","0.233660000130552"
"240","classif.ctree(2)","0.493627450980392","0.252829935041652"
"241","classif.ctree(2)","0.493627450980392","0.252829935041652"
"242","classif.boosting(2)","0.49124649859944","0.174113563733488"
"243","classif.cforest(2)","0.551960784313726","0.233660000130552"
"244","classif.ctree(2)","0.493627450980392","0.252829935041652"
"245","classif.cforest(2)","0.551960784313726","0.233660000130552"
"246","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"247","classif.boosting(2)","0.49124649859944","0.174113563733488"
"248","classif.cforest(2)","0.551960784313726","0.233660000130552"
"249","classif.ctree(2)","0.493627450980392","0.252829935041652"
"250","classif.ctree(2)","0.493627450980392","0.252829935041652"
"251","classif.ctree(2)","0.493627450980392","0.252829935041652"
"252","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"253","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"254","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"255","classif.boosting(2)","0.49124649859944","0.174113563733488"
"256","classif.boosting(2)","0.49124649859944","0.174113563733488"
"257","classif.boosting(2)","0.49124649859944","0.174113563733488"
"258","classif.cforest(2)","0.551960784313726","0.233660000130552"
"259","classif.cforest(2)","0.551960784313726","0.233660000130552"
"260","classif.cforest(2)","0.551960784313726","0.233660000130552"
"261","classif.ctree(2)","0.493627450980392","0.252829935041652"
"262","classif.boosting(2)","0.49124649859944","0.174113563733488"
"263","classif.boosting(2)","0.49124649859944","0.174113563733488"
"264","classif.boosting(2)","0.49124649859944","0.174113563733488"
"265","classif.boosting(2)","0.49124649859944","0.174113563733488"
"266","classif.boosting(2)","0.49124649859944","0.174113563733488"
"267","classif.boosting(2)","0.49124649859944","0.174113563733488"
"268","classif.cforest(2)","0.551960784313726","0.233660000130552"
"269","classif.cforest(2)","0.551960784313726","0.233660000130552"
"270","classif.cforest(2)","0.551960784313726","0.233660000130552"
"271","classif.cforest(2)","0.551960784313726","0.233660000130552"
"272","classif.ctree(2)","0.493627450980392","0.252829935041652"
"273","classif.ctree(2)","0.493627450980392","0.252829935041652"
